name,specialty,street_address,city,state,zip,rating,num_reviews,next_appt,num_appts_next_5days,sponsored,education,languages,gender,npi,insurance
"Dr. Roshan Qureshi, MD",Primary Care Doctor,214-22 73rd Ave,Oakland Gardens,NY,11364,4.7,43,12/14/21 8:00,3,FALSE,"['Medical School - Fatima Jinnah Medical University, Bachelor of Medicine, Bachelor of SurgeryState University of New York, Downstate Medical Center, Internship in Internal MedicineKingsbrook Jewish Medical Center, Residency in Internal Medicine']","['English', 'Hindi', 'Urdu']",Female,1235178534,"['1199SEIU', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Fidelis Care (NY)', 'First Health (Coventry Health Care)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Health Net', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'MagnaCare', 'Medicaid', 'Medicare', 'Memorial Hermann', 'Meritain Health', 'Moda Health', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'Quality Health Plans of New York', 'Regence Blue Cross Blue Shield', 'Tricare', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Young Park, MD",Family Physician,214-22 73rd Ave,Oakland Gardens,NY,11364,4.83,325,12/14/21 8:00,3,FALSE,"['Medical School - University of Medicine and Health Sciences, St. Kitts, Doctor of MedicineBeaumont Hospital, Wayne, Residency in Family Medicine']",['English'],Male,1083094189,"['1199SEIU', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Fidelis Care (NY)', 'First Health (Coventry Health Care)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Health Net', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'MagnaCare', 'Medicaid', 'Medicare', 'Memorial Hermann', 'Meritain Health', 'Moda Health', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'Quality Health Plans of New York', 'Regence Blue Cross Blue Shield', 'Tricare', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Peter Perdik, MD",Internist,214-22 73rd Ave,Oakland Gardens,NY,11364,4.42,179,12/27/21 8:00,0,FALSE,"[""Medical School - St. George's University School of Medicine, Doctor of MedicineLaGuardia Hospital (Internship)LaGuardia Hospital (Residency)New York Medical College, Fellowship in Pulmonary Diseases""]","['English', 'Spanish', 'Greek']",Male,1760429294,"['1199SEIU', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Fidelis Care (NY)', 'First Health (Coventry Health Care)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Health Net', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'MagnaCare', 'Medicaid', 'Medicare', 'Memorial Hermann', 'Meritain Health', 'Moda Health', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'Quality Health Plans of New York', 'Regence Blue Cross Blue Shield', 'Tricare', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Brenda Mintz, NP",Nurse Practitioner,58-47 188th Street,Fresh Meadows,NY,11365,4.82,33,12/12/21 9:30,2,FALSE,"[""Pace University, Master's in Family Nursing""]",[],Female,1306170402,"['1199SEIU', 'AARP', 'Aetna', 'Affinity Health Plan', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Coventry Health Care', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Golden Rule', 'Health Net', 'HealthFirst (NY)', 'Healthlink', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'MVP Health Care', 'MagnaCare', 'Medicaid', 'Medicare', 'Memorial Hermann', 'Meritain Health', 'MetroPlus Health Plan', 'Moda Health', 'Montefiore HMO', 'Multiplan PHCS', 'Nippon Life Benefits', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'QualCare', 'Regence Blue Cross Blue Shield', 'Tricare', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'VNS Choice Health Plans', 'Wellcare', 'Wellmark Blue Cross Blue Shield']"
"Sharon Hochhauser, NP",Nurse Practitioner,58-47 188th Street,Fresh Meadows,NY,11365,,0,12/22/21 17:00,0,FALSE,"[""City University of New York, Lehman College, Master's in Family Nursing""]",['English'],Female,1881185973,"['1199SEIU', 'AARP', 'Aetna', 'Affinity Health Plan', 'AgeWell New York', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Coventry Health Care', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Golden Rule', 'Health Net', 'HealthFirst (NY)', 'Healthlink', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'MVP Health Care', 'MagnaCare', 'Medicaid', 'Medicare', 'Memorial Hermann', 'Meritain Health', 'MetroPlus Health Plan', 'Moda Health', 'Montefiore HMO', 'Multiplan PHCS', 'Nippon Life Benefits', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'QualCare', 'Regence Blue Cross Blue Shield', 'Tricare', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'VNS Choice Health Plans', 'Wellcare', 'Wellmark Blue Cross Blue Shield']"
"Dr. Padmaja Gunjupali, MD",Primary Care Doctor,78-22 166 St,Fresh Meadows,NY,11366,4.75,203,12/14/21 11:00,3,FALSE,"['Medical School - Guntur Medical College, Bachelor of Medicine, Bachelor of SurgeryWyckoff Heights Medical Center, Residency in Internal Medicine']",['English'],Female,1770736076,"['1199SEIU', 'Aetna', 'Aetna Better Health', 'Allianz Worldwide Care', 'American Republic Insurance Company', 'Assurant Health', 'Banner Health', 'Beacon Health Options', 'Cigna', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Fidelis Care (NY)', 'Inland Empire Health Plan', 'Medi-Cal', 'Medicaid', 'Medicare', 'Oxford (UnitedHealthcare)', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan']"
"Dr. Shahanaz Begum, MD",Family Physician,111-29 Queens Blvd,Forest Hills,NY,11375,4.72,40,12/11/21 12:15,3,FALSE,"[""Medical School - Rajshahi Medical College & Hospital, Bachelor of Medicine, Bachelor of SurgerySaint John's Episcopal Hospital, Residency in Family Practice""]",['English'],Female,1437391810,"['Aetna', 'Caterpillar', 'Centers Plan for Healthy Living', 'Cigna', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Fidelis Care (NY)', 'Humana', 'Medicaid', 'Medicare', 'Tricare', 'UnitedHealthOne', 'UnitedHealthcare', 'VillageCareMax']"
"Dr. Demetrios Paidoussis, MD",Primary Care Doctor,112-05 Queens Blvd,Forest Hills,NY,11375,4.96,74,1/4/22 14:30,0,FALSE,['Medical School - Saba University School of MedicineEllis Hospital (Residency)'],['English'],Male,1891002580,"['1199SEIU', 'Aetna', 'Affinity Health Plan', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Mississippi', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of North Dakota', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'ConnectiCare', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'HealthFirst (NY)', 'HealthPartners', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MagnaCare', 'Memorial Hermann', 'Meritain Health', 'Moda Health', 'Multiplan PHCS', 'New York Hotel Trades Council', 'Nippon Life Benefits', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UniCare', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Ambika Deb, MD",Primary Care Doctor,112-05 Queens Blvd,Forest Hills,NY,11375,4.78,69,12/30/21 15:30,0,FALSE,"['Medical School - Nilratan Sircar Medical College, Bachelor of Medicine, Bachelor of SurgeryLenox Hill Hospital (Residency)Long Island Jewish Medical Center (Fellowship)']",['English'],Female,1659455665,"['1199SEIU', 'Aetna', 'Affinity Health Plan', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Mississippi', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of North Dakota', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'ConnectiCare', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'HealthFirst (NY)', 'HealthPartners', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MagnaCare', 'Memorial Hermann', 'Meritain Health', 'Moda Health', 'Multiplan PHCS', 'New York Hotel Trades Council', 'Nippon Life Benefits', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UniCare', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Irina Kimyagarova, DO",Family Physician,111-29 Queens Blvd,Forest Hills,NY,11375,3.71,14,12/13/21 11:30,3,FALSE,"['Medical School - New York Institute of Technology, New York College of Osteopathic Medicine, Doctor of Osteopathic MedicinePeninsula Hospital Center, Residency in Family Practice']",['English'],Female,1275776650,"['AARP', 'Caterpillar', 'Centers Plan for Healthy Living', 'Cigna', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Harvard Pilgrim Health Care', 'HealthFirst (NY)', 'Humana', 'Medicaid', 'Medicare', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'VillageCareMax']"
"Dr. Zoohra Mashriqi, MD",Primary Care Doctor,112-05 Queens Blvd,Forest Hills,NY,11375,4.72,72,1/5/22 10:30,0,FALSE,"[""Medical School - St. Matthew's University School of Medicine (Grand Cayman), Doctor of MedicineNewYork-Presbyterian Brooklyn Methodist Hospital (Residency)""]",['English'],Female,1295074730,"['1199SEIU', 'Aetna', 'Affinity Health Plan', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Mississippi', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of North Dakota', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'ConnectiCare', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'HealthFirst (NY)', 'HealthPartners', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MagnaCare', 'Memorial Hermann', 'Meritain Health', 'Moda Health', 'Multiplan PHCS', 'New York Hotel Trades Council', 'Nippon Life Benefits', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UniCare', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Vitaliy Gavrylyuk, NP",Nurse Practitioner,111-29 Queens Blvd,Forest Hills,NY,11375,5,33,12/15/21 9:00,0,FALSE,"[""State University of New York, Plattsburgh, Bachelor's in NursingCity University of New York, Staten Island, Certification in Adult-Gerontology Nursing""]","['English', 'Russian', 'Polish', 'Ukrainian']",Male,1639635790,"['1199SEIU', 'AARP', 'Aetna', 'American Republic Insurance Company', 'Caterpillar', 'Centers Plan for Healthy Living', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Fidelis Care (NY)', 'Harvard Pilgrim Health Care', 'Humana', 'Medicaid', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'VillageCareMax']"
